_id,Team,matches
ObjectId("5d4b2c269328946ed272dd7d"),Russia,"[{"MatchDate":"2018-06-14","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"Russia","Team1_Score":"5","TeamID2":"Saudi Arabia","Team2_Score":"0"},{"MatchDate":"2018-06-19","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium","TeamID1":"Russia","Team1_Score":"3","TeamID2":"Egypt","Team2_Score":"1"},{"MatchDate":"2018-06-25","SCity":"Samara","SName":"Samara Arena","TeamID1":"Uruguay","Team1_Score":"3","TeamID2":"Russia","Team2_Score":"0"},{"MatchDate":"2018-07-01","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"Spain","Team1_Score":"1","TeamID2":"Russia","Team2_Score":"1"},{"MatchDate":"2018-07-07","SCity":"Sochi","SName":"Fisht Stadium","TeamID1":"Russia","Team1_Score":"2","TeamID2":"Croatia","Team2_Score":"2"}]"
ObjectId("5d4b2c269328946ed272dd7e"),Saudi Arabia,"[{"MatchDate":"2018-06-14","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"Russia","Team1_Score":"5","TeamID2":"Saudi Arabia","Team2_Score":"0"},{"MatchDate":"2018-06-20","SCity":"Rostov-on-Don","SName":"Rostov Arena","TeamID1":"Uruguay","Team1_Score":"1","TeamID2":"Saudi Arabia","Team2_Score":"0"},{"MatchDate":"2018-06-25","SCity":"Volgograd","SName":"Volgograd Stadium","TeamID1":"Saudi Arabia","Team1_Score":"2","TeamID2":"Egypt","Team2_Score":"1"}]"
ObjectId("5d4b2c269328946ed272dd7f"),Egypt,"[{"MatchDate":"2018-06-15","SCity":"Ekaterinburg","SName":"Ekaterinburg Arena","TeamID1":"Egypt","Team1_Score":"0","TeamID2":"Uruguay","Team2_Score":"1"},{"MatchDate":"2018-06-19","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium","TeamID1":"Russia","Team1_Score":"3","TeamID2":"Egypt","Team2_Score":"1"},{"MatchDate":"2018-06-25","SCity":"Volgograd","SName":"Volgograd Stadium","TeamID1":"Saudi Arabia","Team1_Score":"2","TeamID2":"Egypt","Team2_Score":"1"}]"
ObjectId("5d4b2c269328946ed272dd80"),Uruguay,"[{"MatchDate":"2018-06-15","SCity":"Ekaterinburg","SName":"Ekaterinburg Arena","TeamID1":"Egypt","Team1_Score":"0","TeamID2":"Uruguay","Team2_Score":"1"},{"MatchDate":"2018-06-20","SCity":"Rostov-on-Don","SName":"Rostov Arena","TeamID1":"Uruguay","Team1_Score":"1","TeamID2":"Saudi Arabia","Team2_Score":"0"},{"MatchDate":"2018-06-25","SCity":"Samara","SName":"Samara Arena","TeamID1":"Uruguay","Team1_Score":"3","TeamID2":"Russia","Team2_Score":"0"},{"MatchDate":"2018-06-30","SCity":"Sochi","SName":"Fisht Stadium","TeamID1":"Uruguay","Team1_Score":"2","TeamID2":"Portugal","Team2_Score":"1"},{"MatchDate":"2018-07-06","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium","TeamID1":"Uruguay","Team1_Score":"0","TeamID2":"France","Team2_Score":"2"}]"
ObjectId("5d4b2c269328946ed272dd81"),Portugal,"[{"MatchDate":"2018-06-15","SCity":"Sochi","SName":"Fisht Stadium","TeamID1":"Portugal","Team1_Score":"3","TeamID2":"Spain","Team2_Score":"3"},{"MatchDate":"2018-06-20","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"Portugal","Team1_Score":"1","TeamID2":"Morocco","Team2_Score":"0"},{"MatchDate":"2018-06-25","SCity":"Saransk","SName":"Mordovia Arena","TeamID1":"Iran","Team1_Score":"1","TeamID2":"Portugal","Team2_Score":"1"},{"MatchDate":"2018-06-30","SCity":"Sochi","SName":"Fisht Stadium","TeamID1":"Uruguay","Team1_Score":"2","TeamID2":"Portugal","Team2_Score":"1"}]"
ObjectId("5d4b2c269328946ed272dd82"),Spain,"[{"MatchDate":"2018-06-15","SCity":"Sochi","SName":"Fisht Stadium","TeamID1":"Portugal","Team1_Score":"3","TeamID2":"Spain","Team2_Score":"3"},{"MatchDate":"2018-06-20","SCity":"Kazan","SName":"Kazan Arena","TeamID1":"Iran","Team1_Score":"0","TeamID2":"Spain","Team2_Score":"1"},{"MatchDate":"2018-06-25","SCity":"Kaliningrad","SName":"Kaliningrad Stadium","TeamID1":"Spain","Team1_Score":"2","TeamID2":"Morocco","Team2_Score":"2"},{"MatchDate":"2018-07-01","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"Spain","Team1_Score":"1","TeamID2":"Russia","Team2_Score":"1"}]"
ObjectId("5d4b2c269328946ed272dd83"),Morocco,"[{"MatchDate":"2018-06-15","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium","TeamID1":"Morocco","Team1_Score":"0","TeamID2":"Iran","Team2_Score":"1"},{"MatchDate":"2018-06-20","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"Portugal","Team1_Score":"1","TeamID2":"Morocco","Team2_Score":"0"},{"MatchDate":"2018-06-25","SCity":"Kaliningrad","SName":"Kaliningrad Stadium","TeamID1":"Spain","Team1_Score":"2","TeamID2":"Morocco","Team2_Score":"2"}]"
ObjectId("5d4b2c269328946ed272dd84"),Iran,"[{"MatchDate":"2018-06-15","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium","TeamID1":"Morocco","Team1_Score":"0","TeamID2":"Iran","Team2_Score":"1"},{"MatchDate":"2018-06-20","SCity":"Kazan","SName":"Kazan Arena","TeamID1":"Iran","Team1_Score":"0","TeamID2":"Spain","Team2_Score":"1"},{"MatchDate":"2018-06-25","SCity":"Saransk","SName":"Mordovia Arena","TeamID1":"Iran","Team1_Score":"1","TeamID2":"Portugal","Team2_Score":"1"}]"
ObjectId("5d4b2c269328946ed272dd85"),France,"[{"MatchDate":"2018-06-16","SCity":"Kazan","SName":"Kazan Arena","TeamID1":"France","Team1_Score":"2","TeamID2":"Australia","Team2_Score":"1"},{"MatchDate":"2018-06-21","SCity":"Ekaterinburg","SName":"Ekaterinburg Arena","TeamID1":"France","Team1_Score":"1","TeamID2":"Peru","Team2_Score":"0"},{"MatchDate":"2018-06-26","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"Denmark","Team1_Score":"1","TeamID2":"France","Team2_Score":"2"},{"MatchDate":"2018-06-30","SCity":"Kazan","SName":"Kazan Arena","TeamID1":"France","Team1_Score":"4","TeamID2":"Argentina","Team2_Score":"3"},{"MatchDate":"2018-07-06","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium","TeamID1":"Uruguay","Team1_Score":"0","TeamID2":"France","Team2_Score":"2"},{"MatchDate":"2018-07-10","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium","TeamID1":"France","Team1_Score":"1","TeamID2":"Belgium","Team2_Score":"0"},{"MatchDate":"2018-07-15","SCity":"Moscow","SName":"Luzhniki Stadium","TeamID1":"France","Team1_Score":"4","TeamID2":"Croatia","Team2_Score":"2"}]"
ObjectId("5d4b2c269328946ed272dd86"),Australia,"[{"MatchDate":"2018-06-16","SCity":"Kazan","SName":"Kazan Arena","TeamID1":"France","Team1_Score":"2","TeamID2":"Australia","Team2_Score":"1"},{"MatchDate":"2018-06-21","SCity":"Samara","SName":"Samara Arena","TeamID1":"Denmark","Team1_Score":"1","TeamID2":"Australia","Team2_Score":"1"},{"MatchDate":"2018-06-26","SCity":"Sochi","SName":"Fisht Stadium","TeamID1":"Australia","Team1_Score":"0","TeamID2":"Peru","Team2_Score":"2"}]"
ObjectId("5d4b2c269328946ed272dd87"),Peru,"[{"MatchDate":"2018-06-16","SCity":"Saransk","SName":"Mordovia Arena","TeamID1":"Peru","Team1_Score":"0","TeamID2":"Denmark","Team2_Score":"1"},{"MatchDate":"2018-06-21","SCity":"Ekaterinburg","SName":"Ekaterinburg Arena","TeamID1":"France","Team1_Score":"1","TeamID2":"Peru","Team2_Score":"0"},{"MatchDate":"2018-06-26","SCity":"Sochi","SName":"Fisht Stadium","TeamID1":"Australia","Team1_Score":"0","TeamID2":"Peru","Team2_Score":"2"}]"
