_id,FIFA Popular Name,PlayerID,Team,Position,matches_played,goals
ObjectId("5d4b2d4c9328946ed272dd9f"),GUZMAN Nahuel,1,Argentina,GK,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda0"),MERCADO Gabriel,2,Argentina,DF,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[{"Penalty":"N","Time":"48","MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]"
ObjectId("5d4b2d4c9328946ed272dda1"),TAGLIAFICO Nicolas,3,Argentina,DF,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda2"),ANSALDI Cristian,4,Argentina,DF,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda3"),BIGLIA Lucas,5,Argentina,MF,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda4"),FAZIO Federico,6,Argentina,DF,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda5"),BANEGA Ever,7,Argentina,MF,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda6"),ACUNA Marcos,8,Argentina,DF,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda7"),HIGUAIN Gonzalo,9,Argentina,FW,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[]"
ObjectId("5d4b2d4c9328946ed272dda8"),MESSI Lionel,10,Argentina,FW,"[{"MatchDate":"2018-06-16","OpponentTeam":"Iceland","SCity":"Moscow","SName":"Spartak Stadium"},{"MatchDate":"2018-06-21","OpponentTeam":"Croatia","SCity":"Nizhny Novgorod","SName":"Nizhny Novgorod Stadium"},{"MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"},{"MatchDate":"2018-06-30","OpponentTeam":"France","SCity":"Kazan","SName":"Kazan Arena"}]","[{"Penalty":"N","Time":"14","MatchDate":"2018-06-26","OpponentTeam":"Nigeria","SCity":"Saint Petersburg","SName":"Saint Petersburg Stadium"}]"
